date,competition,weight,home_team,away_team,home_goals,away_goals,total_goals,goal_diff,result,btts,over_2_5,over_3_5,home_win,draw,away_win,neutral
2023-01-12,Gulf Cup,0.6,Saudi Arabia,Oman,1,2,3,-1,A,1,1,0,0,0,1,True
2023-01-13,Gulf Cup,0.6,Bahrain,Kuwait,1,1,2,0,D,1,0,0,0,1,0,True
2023-01-13,Gulf Cup,0.6,Qatar,United Arab Emirates,1,1,2,0,D,1,0,0,0,1,0,True
2023-01-13,AFF Championship,0.6,Vietnam,Thailand,2,2,4,0,D,1,1,1,0,1,0,False
2023-01-16,Gulf Cup,0.6,Iraq,Qatar,2,1,3,1,H,1,1,0,1,0,0,False
2023-01-16,Gulf Cup,0.6,Bahrain,Oman,0,1,1,-1,A,0,0,0,0,0,1,True
2023-01-16,AFF Championship,0.6,Thailand,Vietnam,1,0,1,1,H,0,0,0,1,0,0,False
2023-01-19,Gulf Cup,0.6,Iraq,Oman,3,2,5,1,H,1,1,1,1,0,0,False
2023-01-25,Friendly,0.1,USA,Serbia,1,2,3,-1,A,1,1,0,0,0,1,False
2023-01-28,Friendly,0.1,USA,Colombia,0,0,0,0,D,0,0,0,0,1,0,False
2023-02-22,Friendly,0.1,Grenada,Barbados,1,1,2,0,D,1,0,0,0,1,0,False
2023-02-26,Friendly,0.1,Grenada,Barbados,2,2,4,0,D,1,1,1,0,1,0,False
2023-03-03,Friendly,0.1,Grenada,Saint Lucia,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-04,Friendly,0.1,Saint Barthélemy,Sint Maarten,5,1,6,4,H,1,1,1,1,0,0,False
2023-03-05,Friendly,0.1,Grenada,Saint Lucia,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-10,Friendly,0.1,Saint Martin,Saint Barthélemy,3,2,5,1,H,1,1,1,1,0,0,False
2023-03-11,Friendly,0.1,Jamaica,Trinidad and Tobago,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-12,Friendly,0.1,Guatemala,Panama,1,1,2,0,D,1,0,0,0,1,0,True
2023-03-14,Friendly,0.1,Jamaica,Trinidad and Tobago,0,0,0,0,D,0,0,0,0,1,0,False
2023-03-15,Friendly,0.1,Bangladesh,Malawi,1,1,2,0,D,1,0,0,0,1,0,True
2023-03-19,Friendly,0.1,Ethiopia,Rwanda,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-20,Friendly,0.1,Fiji,Vanuatu,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-21,Friendly,0.1,Maldives,Pakistan,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-21,Friendly,0.1,Tahiti,New Caledonia,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-22,Friendly,0.1,Honduras,El Salvador,1,0,1,1,H,0,0,0,1,0,0,True
2023-03-22,Tri Nation Tournament,0.6,India,Myanmar,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-22,Tri Nation Tournament,0.6,Nepal,Laos,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-22,Friendly,0.1,Republic of Ireland,Latvia,3,2,5,1,H,1,1,1,1,0,0,False
2023-03-22,African Cup of Nations qualification,0.6,Sierra Leone,São Tomé and Príncipe,2,2,4,0,D,1,1,1,0,1,0,True
2023-03-22,African Cup of Nations qualification,0.6,Benin,Rwanda,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-23,Friendly,0.1,Argentina,Panama,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-23,Friendly,0.1,Hong Kong,Singapore,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-23,Friendly,0.1,Hungary,Estonia,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-23,Friendly,0.1,Iran,Russia,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-23,Friendly,0.1,Malaysia,Turkmenistan,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-23,Friendly,0.1,New Zealand,China,0,0,0,0,D,0,0,0,0,1,0,False
2023-03-23,Friendly,0.1,Solomon Islands,Vanuatu,2,0,2,2,H,0,0,0,1,0,0,True
2023-03-23,African Cup of Nations qualification,0.6,Madagascar,Central African Republic,0,3,3,-3,A,0,1,0,0,0,1,False
2023-03-23,African Cup of Nations qualification,0.6,Ghana,Angola,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-23,African Cup of Nations qualification,0.6,Algeria,Niger,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-23,African Cup of Nations qualification,0.6,Congo,South Sudan,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-23,African Cup of Nations qualification,0.6,Zambia,Lesotho,3,1,4,2,H,1,1,1,1,0,0,False
2023-03-23,African Cup of Nations qualification,0.6,Gabon,Sudan,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-23,UEFA Euro qualification,0.85,Italy,England,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-23,UEFA Euro qualification,0.85,North Macedonia,Malta,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-23,UEFA Euro qualification,0.85,Denmark,Finland,3,1,4,2,H,1,1,1,1,0,0,False
2023-03-23,UEFA Euro qualification,0.85,San Marino,Northern Ireland,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-23,UEFA Euro qualification,0.85,Kazakhstan,Slovenia,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-23,UEFA Euro qualification,0.85,Portugal,Liechtenstein,4,0,4,4,H,0,1,1,1,0,0,False
2023-03-23,UEFA Euro qualification,0.85,Bosnia and Herzegovina,Iceland,3,0,3,3,H,0,1,0,1,0,0,False
2023-03-23,UEFA Euro qualification,0.85,Slovakia,Luxembourg,0,0,0,0,D,0,0,0,0,1,0,False
2023-03-23,CONCACAF Nations League,0.75,Suriname,Mexico,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-23,CONCACAF Nations League,0.75,Barbados,Cuba,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-23,CONCACAF Nations League,0.75,Guadeloupe,Antigua and Barbuda,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-23,CONCACAF Nations League,0.75,French Guiana,Dominican Republic,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-23,CONCACAF Nations League,0.75,Saint Martin,Saint Kitts and Nevis,1,3,4,-2,A,1,1,1,0,0,1,True
2023-03-23,CONCACAF Nations League,0.75,British Virgin Islands,Puerto Rico,1,3,4,-2,A,1,1,1,0,0,1,False
2023-03-24,Friendly,0.1,Australia,Ecuador,3,1,4,2,H,1,1,1,1,0,0,False
2023-03-24,Friendly,0.1,Japan,Uruguay,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-24,Friendly,0.1,South Korea,Colombia,2,2,4,0,D,1,1,1,0,1,0,False
2023-03-24,Friendly,0.1,Kuwait,Philippines,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-24,Friendly,0.1,Saudi Arabia,Venezuela,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-24,Friendly,0.1,Tahiti,New Caledonia,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-24,Friendly,0.1,Uzbekistan,Bolivia,1,0,1,1,H,0,0,0,1,0,0,True
2023-03-24,African Cup of Nations qualification,0.6,Nigeria,Guinea-Bissau,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-24,African Cup of Nations qualification,0.6,Cape Verde,Eswatini,0,0,0,0,D,0,0,0,0,1,0,False
2023-03-24,African Cup of Nations qualification,0.6,Burkina Faso,Togo,1,0,1,1,H,0,0,0,1,0,0,True
2023-03-24,African Cup of Nations qualification,0.6,Cameroon,Namibia,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-24,African Cup of Nations qualification,0.6,Guinea,Ethiopia,2,0,2,2,H,0,0,0,1,0,0,True
2023-03-24,African Cup of Nations qualification,0.6,Egypt,Malawi,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-24,African Cup of Nations qualification,0.6,Uganda,Tanzania,0,1,1,-1,A,0,0,0,0,0,1,True
2023-03-24,African Cup of Nations qualification,0.6,Mali,Gambia,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-24,African Cup of Nations qualification,0.6,Ivory Coast,Comoros,3,1,4,2,H,1,1,1,1,0,0,False
2023-03-24,African Cup of Nations qualification,0.6,Congo DR,Mauritania,3,1,4,2,H,1,1,1,1,0,0,True
2023-03-24,African Cup of Nations qualification,0.6,Equatorial Guinea,Botswana,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-24,African Cup of Nations qualification,0.6,Tunisia,Libya,3,0,3,3,H,0,1,0,1,0,0,False
2023-03-24,African Cup of Nations qualification,0.6,South Africa,Liberia,2,2,4,0,D,1,1,1,0,1,0,False
2023-03-24,African Cup of Nations qualification,0.6,Senegal,Mozambique,5,1,6,4,H,1,1,1,1,0,0,False
2023-03-24,UEFA Euro qualification,0.85,Gibraltar,Greece,0,3,3,-3,A,0,1,0,0,0,1,True
2023-03-24,UEFA Euro qualification,0.85,France,Netherlands,4,0,4,4,H,0,1,1,1,0,0,False
2023-03-24,UEFA Euro qualification,0.85,Czech Republic,Poland,3,1,4,2,H,1,1,1,1,0,0,False
2023-03-24,UEFA Euro qualification,0.85,Moldova,Faroe Islands,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-24,UEFA Euro qualification,0.85,Austria,Azerbaijan,4,1,5,3,H,1,1,1,1,0,0,False
2023-03-24,UEFA Euro qualification,0.85,Sweden,Belgium,0,3,3,-3,A,0,1,0,0,0,1,False
2023-03-24,UEFA Euro qualification,0.85,Bulgaria,Montenegro,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-24,UEFA Euro qualification,0.85,Serbia,Lithuania,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-24,CONCACAF Nations League,0.75,Grenada,USA,1,7,8,-6,A,1,1,1,0,0,1,False
2023-03-24,CONCACAF Nations League,0.75,Bahamas,Trinidad and Tobago,0,3,3,-3,A,0,1,0,0,0,1,False
2023-03-24,CONCACAF Nations League,0.75,Nicaragua,Saint Vincent and the Grenadines,4,1,5,3,H,1,1,1,1,0,0,False
2023-03-24,CONCACAF Nations League,0.75,Belize,Guatemala,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-24,CONCACAF Nations League,0.75,Anguilla,Saint Lucia,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-25,Friendly,0.1,Bahrain,Palestine,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-25,Friendly,0.1,Bangladesh,Seychelles,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-25,Tri Nation Tournament,0.6,Bhutan,Laos,1,2,3,-1,A,1,1,0,0,0,1,True
2023-03-25,Friendly,0.1,Georgia,Mongolia,6,1,7,5,H,1,1,1,1,0,0,False
2023-03-25,Friendly,0.1,Germany,Peru,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-25,Friendly,0.1,Indonesia,Burundi,3,1,4,2,H,1,1,1,1,0,0,False
2023-03-25,Friendly,0.1,Morocco,Brazil,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-25,Tri Nation Tournament,0.6,Myanmar,Kyrgyzstan,1,1,2,0,D,1,0,0,0,1,0,True
2023-03-25,Friendly,0.1,Thailand,Syria,1,3,4,-2,A,1,1,1,0,0,1,True
2023-03-25,Friendly,0.1,United Arab Emirates,Tajikistan,0,0,0,0,D,0,0,0,0,1,0,False
2023-03-25,UEFA Euro qualification,0.85,Scotland,Cyprus,3,0,3,3,H,0,1,0,1,0,0,False
2023-03-25,UEFA Euro qualification,0.85,Spain,Norway,3,0,3,3,H,0,1,0,1,0,0,False
2023-03-25,UEFA Euro qualification,0.85,Croatia,Wales,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-25,UEFA Euro qualification,0.85,Armenia,Turkey,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-25,UEFA Euro qualification,0.85,Belarus,Switzerland,0,5,5,-5,A,0,1,1,0,0,1,True
2023-03-25,UEFA Euro qualification,0.85,Israel,Kosovo,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-25,UEFA Euro qualification,0.85,Andorra,Romania,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-25,CONCACAF Nations League,0.75,Martinique,Costa Rica,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-25,CONCACAF Nations League,0.75,Curaçao,Canada,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-25,CONCACAF Nations League,0.75,Bermuda,Guyana,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-25,CONCACAF Nations League,0.75,Montserrat,Haiti,0,4,4,-4,A,0,1,1,0,0,1,False
2023-03-25,CONCACAF Nations League,0.75,Sint Maarten,Bonaire,6,1,7,5,H,1,1,1,1,0,0,True
2023-03-25,CONCACAF Nations League,0.75,Turks and Caicos Islands,United States Virgin Islands,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-26,Friendly,0.1,Fiji,Solomon Islands,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-26,Friendly,0.1,Macau,Singapore,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-26,Friendly,0.1,New Zealand,China,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-26,Friendly,0.1,Russia,Iraq,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-26,African Cup of Nations qualification,0.6,São Tomé and Príncipe,Sierra Leone,0,2,2,-2,A,0,0,0,0,0,1,True
2023-03-26,African Cup of Nations qualification,0.6,Lesotho,Zambia,0,2,2,-2,A,0,0,0,0,0,1,True
2023-03-26,UEFA Euro qualification,0.85,England,Ukraine,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-26,UEFA Euro qualification,0.85,Malta,Italy,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-26,UEFA Euro qualification,0.85,Slovenia,San Marino,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-26,UEFA Euro qualification,0.85,Kazakhstan,Denmark,3,2,5,1,H,1,1,1,1,0,0,False
2023-03-26,UEFA Euro qualification,0.85,Northern Ireland,Finland,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-26,UEFA Euro qualification,0.85,Liechtenstein,Iceland,0,7,7,-7,A,0,1,1,0,0,1,False
2023-03-26,UEFA Euro qualification,0.85,Luxembourg,Portugal,0,6,6,-6,A,0,1,1,0,0,1,False
2023-03-26,UEFA Euro qualification,0.85,Slovakia,Bosnia and Herzegovina,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-26,CONCACAF Nations League,0.75,Mexico,Jamaica,2,2,4,0,D,1,1,1,0,1,0,False
2023-03-26,CONCACAF Nations League,0.75,Antigua and Barbuda,Barbados,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-26,CONCACAF Nations League,0.75,Cuba,Guadeloupe,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-26,CONCACAF Nations League,0.75,Puerto Rico,Cayman Islands,5,1,6,4,H,1,1,1,1,0,0,False
2023-03-27,Friendly,0.1,Chile,Paraguay,3,2,5,1,H,1,1,1,1,0,0,False
2023-03-27,Friendly,0.1,Greece,Lithuania,0,0,0,0,D,0,0,0,0,1,0,False
2023-03-27,Friendly,0.1,North Macedonia,Faroe Islands,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-27,Friendly,0.1,Oman,Lebanon,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-27,African Cup of Nations qualification,0.6,Guinea-Bissau,Nigeria,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-27,African Cup of Nations qualification,0.6,Ethiopia,Guinea,2,3,5,-1,A,1,1,1,0,0,1,True
2023-03-27,African Cup of Nations qualification,0.6,Central African Republic,Madagascar,2,0,2,2,H,0,0,0,1,0,0,True
2023-03-27,African Cup of Nations qualification,0.6,Angola,Ghana,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-27,African Cup of Nations qualification,0.6,Niger,Algeria,0,1,1,-1,A,0,0,0,0,0,1,True
2023-03-27,African Cup of Nations qualification,0.6,South Sudan,Congo,0,1,1,-1,A,0,0,0,0,0,1,True
2023-03-27,African Cup of Nations qualification,0.6,Sudan,Gabon,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-27,UEFA Euro qualification,0.85,Republic of Ireland,France,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-27,UEFA Euro qualification,0.85,Netherlands,Gibraltar,3,0,3,3,H,0,1,0,1,0,0,False
2023-03-27,UEFA Euro qualification,0.85,Poland,Albania,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-27,UEFA Euro qualification,0.85,Moldova,Czech Republic,0,0,0,0,D,0,0,0,0,1,0,False
2023-03-27,UEFA Euro qualification,0.85,Austria,Estonia,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-27,UEFA Euro qualification,0.85,Sweden,Azerbaijan,5,0,5,5,H,0,1,1,1,0,0,False
2023-03-27,UEFA Euro qualification,0.85,Hungary,Bulgaria,3,0,3,3,H,0,1,0,1,0,0,False
2023-03-27,UEFA Euro qualification,0.85,Montenegro,Serbia,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-27,CONCACAF Nations League,0.75,USA,El Salvador,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-27,CONCACAF Nations League,0.75,Saint Vincent and the Grenadines,Bahamas,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-27,CONCACAF Nations League,0.75,Trinidad and Tobago,Nicaragua,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-27,CONCACAF Nations League,0.75,Dominican Republic,Belize,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-27,CONCACAF Nations League,0.75,Guatemala,French Guiana,4,0,4,4,H,0,1,1,1,0,0,False
2023-03-27,CONCACAF Nations League,0.75,Saint Kitts and Nevis,Aruba,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-27,CONCACAF Nations League,0.75,Saint Lucia,Dominica,3,1,4,2,H,1,1,1,1,0,0,False
2023-03-28,Friendly,0.1,Argentina,Curaçao,7,0,7,7,H,0,1,1,1,0,0,False
2023-03-28,Friendly,0.1,Armenia,Cyprus,2,2,4,0,D,1,1,1,0,1,0,False
2023-03-28,Friendly,0.1,Australia,Ecuador,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-28,Friendly,0.1,Bahrain,Syria,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-28,Friendly,0.1,Bangladesh,Seychelles,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-28,Friendly,0.1,Germany,Belgium,2,3,5,-1,A,1,1,1,0,0,1,False
2023-03-28,Tri Nation Tournament,0.6,India,Kyrgyzstan,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-28,Friendly,0.1,Indonesia,Burundi,2,2,4,0,D,1,1,1,0,1,0,False
2023-03-28,Friendly,0.1,Iran,Kenya,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-28,Friendly,0.1,Japan,Colombia,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-28,Friendly,0.1,Jordan,Philippines,4,0,4,4,H,0,1,1,1,0,0,True
2023-03-28,Friendly,0.1,South Korea,Uruguay,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-28,Friendly,0.1,Kuwait,Tajikistan,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-28,Friendly,0.1,Malaysia,Hong Kong,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-28,Friendly,0.1,Morocco,Peru,0,0,0,0,D,0,0,0,0,1,0,True
2023-03-28,Tri Nation Tournament,0.6,Nepal,Bhutan,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-28,Friendly,0.1,Saudi Arabia,Bolivia,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-28,Friendly,0.1,United Arab Emirates,Thailand,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-28,Friendly,0.1,Uzbekistan,Venezuela,1,1,2,0,D,1,0,0,0,1,0,True
2023-03-28,African Cup of Nations qualification,0.6,Eswatini,Cape Verde,0,1,1,-1,A,0,0,0,0,0,1,True
2023-03-28,African Cup of Nations qualification,0.6,Togo,Burkina Faso,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-28,African Cup of Nations qualification,0.6,Namibia,Cameroon,2,1,3,1,H,1,1,0,1,0,0,True
2023-03-28,African Cup of Nations qualification,0.6,Malawi,Egypt,0,4,4,-4,A,0,1,1,0,0,1,False
2023-03-28,African Cup of Nations qualification,0.6,Tanzania,Uganda,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-28,African Cup of Nations qualification,0.6,Gambia,Mali,1,0,1,1,H,0,0,0,1,0,0,True
2023-03-28,African Cup of Nations qualification,0.6,Comoros,Ivory Coast,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-28,African Cup of Nations qualification,0.6,Mauritania,Congo DR,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-28,African Cup of Nations qualification,0.6,Botswana,Equatorial Guinea,2,3,5,-1,A,1,1,1,0,0,1,False
2023-03-28,African Cup of Nations qualification,0.6,Libya,Tunisia,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-28,African Cup of Nations qualification,0.6,Liberia,South Africa,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-28,African Cup of Nations qualification,0.6,Mozambique,Senegal,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-28,UEFA Euro qualification,0.85,Scotland,Spain,2,0,2,2,H,0,0,0,1,0,0,False
2023-03-28,UEFA Euro qualification,0.85,Georgia,Norway,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-28,UEFA Euro qualification,0.85,Wales,Latvia,1,0,1,1,H,0,0,0,1,0,0,False
2023-03-28,UEFA Euro qualification,0.85,Turkey,Croatia,0,2,2,-2,A,0,0,0,0,0,1,False
2023-03-28,UEFA Euro qualification,0.85,Kosovo,Andorra,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-28,UEFA Euro qualification,0.85,Switzerland,Israel,3,0,3,3,H,0,1,0,1,0,0,False
2023-03-28,UEFA Euro qualification,0.85,Romania,Belarus,2,1,3,1,H,1,1,0,1,0,0,False
2023-03-28,CONCACAF Nations League,0.75,Costa Rica,Panama,0,1,1,-1,A,0,0,0,0,0,1,False
2023-03-28,CONCACAF Nations League,0.75,Canada,Honduras,4,1,5,3,H,1,1,1,1,0,0,False
2023-03-28,CONCACAF Nations League,0.75,Haiti,Bermuda,3,1,4,2,H,1,1,1,1,0,0,True
2023-03-28,CONCACAF Nations League,0.75,Guyana,Montserrat,0,0,0,0,D,0,0,0,0,1,0,True
2023-03-28,CONCACAF Nations League,0.75,Bonaire,Turks and Caicos Islands,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-28,CONCACAF Nations League,0.75,United States Virgin Islands,Sint Maarten,1,2,3,-1,A,1,1,0,0,0,1,False
2023-03-29,African Cup of Nations qualification,0.6,Rwanda,Benin,1,1,2,0,D,1,0,0,0,1,0,False
2023-03-31,Tri Nation Tournament,0.6,Nepal,Laos,2,1,3,1,H,1,1,0,1,0,0,False
2023-04-19,Friendly,0.1,USA,Mexico,1,1,2,0,D,1,0,0,0,1,0,False
2023-06-07,Friendly,0.1,Mexico,Guatemala,2,0,2,2,H,0,0,0,1,0,0,False
2023-06-09,Friendly,0.1,Luxembourg,Malta,0,1,1,-1,A,0,0,0,0,0,1,False
2023-06-10,Friendly,0.1,Mexico,Cameroon,2,2,4,0,D,1,1,1,0,1,0,True
2023-06-10,Friendly,0.1,Panama,Nicaragua,3,2,5,1,H,1,1,1,1,0,0,False
2023-06-11,Friendly,0.1,Chile,Cuba,3,0,3,3,H,0,1,0,1,0,0,False
2023-06-11,Friendly,0.1,Guatemala,Trinidad and Tobago,0,1,1,-1,A,0,0,0,0,0,1,True
2023-06-11,CAFA Nations Cup,0.6,Tajikistan,Turkmenistan,1,1,2,0,D,1,0,0,0,1,0,True
2023-06-11,CAFA Nations Cup,0.6,Uzbekistan,Oman,3,0,3,3,H,0,1,0,1,0,0,False
2023-06-11,Mauritius Four Nations Cup,0.6,Mauritius,Pakistan,3,0,3,3,H,0,1,0,1,0,0,False
2023-06-12,Friendly,0.1,Germany,Ukraine,3,3,6,0,D,1,1,1,0,1,0,False
2023-06-12,Friendly,0.1,Morocco,Cape Verde,0,0,0,0,D,0,0,0,0,1,0,False
2023-06-13,CAFA Nations Cup,0.6,Iran,Afghanistan,6,1,7,5,H,1,1,1,1,0,0,True
2023-06-13,Friendly,0.1,Curaçao,Costa Rica,0,0,0,0,D,0,0,0,0,1,0,True
2023-06-14,Friendly,0.1,Congo DR,Uganda,1,0,1,1,H,0,0,0,1,0,0,True
2023-06-14,Friendly,0.1,Indonesia,Palestine,0,0,0,0,D,0,0,0,0,1,0,False
2023-06-14,Friendly,0.1,Malaysia,Solomon Islands,4,1,5,3,H,1,1,1,1,0,0,False
2023-06-14,Friendly,0.1,Mozambique,Malawi,1,1,2,0,D,1,0,0,0,1,0,False
2023-06-14,Friendly,0.1,Togo,Lesotho,2,0,2,2,H,0,0,0,1,0,0,True
2023-06-14,Friendly,0.1,Uruguay,Nicaragua,4,1,5,3,H,1,1,1,1,0,0,False
2023-06-14,UEFA Nations League,0.75,Netherlands,Croatia,2,4,6,-2,A,1,1,1,0,0,1,False
2023-06-14,CAFA Nations Cup,0.6,Oman,Tajikistan,1,1,2,0,D,1,0,0,0,1,0,True
2023-06-14,CAFA Nations Cup,0.6,Uzbekistan,Turkmenistan,2,0,2,2,H,0,0,0,1,0,0,False
2023-06-14,Mauritius Four Nations Cup,0.6,Pakistan,Kenya,0,1,1,-1,A,0,0,0,0,0,1,True
2023-06-14,Mauritius Four Nations Cup,0.6,Mauritius,Djibouti,1,3,4,-2,A,1,1,1,0,0,1,False
2023-06-14,African Cup of Nations qualification,0.6,Guinea-Bissau,São Tomé and Príncipe,1,0,1,1,H,0,0,0,1,0,0,False
2023-06-14,African Cup of Nations qualification,0.6,Guinea,Egypt,1,2,3,-1,A,1,1,0,0,0,1,True
2023-06-14,African Cup of Nations qualification,0.6,South Sudan,Gambia,2,3,5,-1,A,1,1,1,0,0,1,True
2023-06-15,CONCACAF Nations League,0.75,Panama,Canada,0,2,2,-2,A,0,0,0,0,0,1,True
2023-06-15,CONCACAF Nations League,0.75,USA,Mexico,3,0,3,3,H,0,1,0,1,0,0,False
2023-06-15,Friendly,0.1,Argentina,Australia,2,0,2,2,H,0,0,0,1,0,0,True
2023-06-15,Friendly,0.1,Cambodia,Bangladesh,0,1,1,-1,A,0,0,0,0,0,1,False
2023-06-15,Friendly,0.1,Costa Rica,Guatemala,0,1,1,-1,A,0,0,0,0,0,1,True
2023-06-15,Friendly,0.1,Honduras,Venezuela,0,1,1,-1,A,0,0,0,0,0,1,True
2023-06-15,Friendly,0.1,Jamaica,Qatar,1,2,3,-1,A,1,1,0,0,0,1,True
2023-06-15,Friendly,0.1,Japan,El Salvador,6,0,6,6,H,0,1,1,1,0,0,False
2023-06-15,Friendly,0.1,Philippines,Nepal,1,0,1,1,H,0,0,0,1,0,0,False
2023-06-15,Friendly,0.1,Vietnam,Hong Kong,1,0,1,1,H,0,0,0,1,0,0,False
2023-06-15,UEFA Nations League,0.75,Spain,Italy,2,1,3,1,H,1,1,0,1,0,0,True
2023-06-16,Gold Cup qualification,0.6,Antigua and Barbuda,Guadeloupe,0,5,5,-5,A,0,1,1,0,0,1,True
2023-06-16,Gold Cup qualification,0.6,Martinique,Saint Lucia,3,1,4,2,H,1,1,1,1,0,0,True
2023-06-16,Gold Cup qualification,0.6,Curaçao,Saint Kitts and Nevis,1,1,2,0,D,1,0,0,0,1,0,True
2023-06-16,Friendly,0.1,Chile,Dominican Republic,5,0,5,5,H,0,1,1,1,0,0,False
2023-06-16,Friendly,0.1,China,Myanmar,4,0,4,4,H,0,1,1,1,0,0,False
